"codigo_pais","pais","anio","pbi_pc","coef_gini","poblacion","exp_servicios","region","nivel_ingreso","pbi_indust_pc","pbi_indust_pc_idx","variacion_idx","grupo"
"FRA","France",1973,19484.4620579649,NA,53392161,NA,"Europe & Central Asia","High income",2512.12439994901,109.614940506311,70.102637832788,"Menos industrializado"
"FRA","France",1971,17853.8971347786,NA,52499553,NA,"Europe & Central Asia","High income",2419.01674084299,105.552247387373,70.102637832788,"Menos industrializado"
"FRA","France",1972,18496.7852509799,NA,52962356,NA,"Europe & Central Asia","High income",2401.32238964281,104.780165696616,70.102637832788,"Menos industrializado"
"FRA","France",1977,21336.3877815302,NA,54486467,22550188450.7424,"Europe & Central Asia","High income",2845.23211876634,124.149882637797,70.102637832788,"Menos industrializado"
"FRA","France",1978,22078.7228161384,NA,54734030,29738059494.3043,"Europe & Central Asia","High income",2734.35202761755,119.311700820506,70.102637832788,"Menos industrializado"
"FRA","France",1979,22792.2359498683,34,54979851,35524734285.0073,"Europe & Central Asia","High income",2775.91496919177,121.125273177041,70.102637832788,"Menos industrializado"
"FRA","France",1980,23050.9255953042,NA,55274184,43731255853.2645,"Europe & Central Asia","High income",2762.48417898779,120.5392292418,70.102637832788,"Menos industrializado"
"FRA","France",1981,23186.7612665684,NA,55603353,42281496239.9171,"Europe & Central Asia","High income",2723.17471670807,118.82398601212,70.102637832788,"Menos industrializado"
"FRA","France",1982,23666.5121788084,NA,55806789,36681211087.1136,"Europe & Central Asia","High income",2706.36491123956,118.09050090828,70.102637832788,"Menos industrializado"
"FRA","France",1983,23836.4018927227,NA,56108330,35328977528.7194,"Europe & Central Asia","High income",2738.75740550912,119.503926665492,70.102637832788,"Menos industrializado"
"FRA","France",2008,36257.3658930938,33,64375116,224346403996.976,"Europe & Central Asia","High income",3871.32269495949,168.922688262305,70.102637832788,"Menos industrializado"
"FRA","France",2023,39319.4152227295,31.8,68372286,374614125149.481,"Europe & Central Asia","High income",3898.36444759857,170.102637832788,70.102637832788,"Menos industrializado"
"FRA","France",1997,30325.522871824,31.9,59968066,84780430292.4778,"Europe & Central Asia","High income",3306.33873010726,144.269974529038,70.102637832788,"Menos industrializado"
"FRA","France",1974,20210.490760679,NA,53746571,NA,"Europe & Central Asia","High income",2691.47524582258,117.440799886757,70.102637832788,"Menos industrializado"
"FRA","France",1975,19924.3722074097,35.9,54002853,17970392378.2603,"Europe & Central Asia","High income",2603.02556724677,113.581354767285,70.102637832788,"Menos industrializado"
"FRA","France",1976,20700.6186231805,NA,54232383,18924354507.8077,"Europe & Central Asia","High income",2756.25834616911,120.267569011106,70.102637832788,"Menos industrializado"
"FRA","France",2000,33255.1379642335,32.6,60918661,96662707582.5777,"Europe & Central Asia","High income",3740.13356169534,163.198334389496,70.102637832788,"Menos industrializado"
"FRA","France",2001,33640.6738002565,32.5,61364377,100368469818.067,"Europe & Central Asia","High income",3752.21254825746,163.72539323794,70.102637832788,"Menos industrializado"
"FRA","France",2002,33753.5782979758,31.8,61812142,112976590987.659,"Europe & Central Asia","High income",3709.8595994951,161.877349423331,70.102637832788,"Menos industrializado"
"FRA","France",2003,33840.6175720101,31.4,62249855,126072423661.541,"Europe & Central Asia","High income",3770.93754331804,164.542446413964,70.102637832788,"Menos industrializado"
"FRA","France",2004,34557.1471111581,30.6,62707588,142859251267.023,"Europe & Central Asia","High income",3836.80823904486,167.416672066703,70.102637832788,"Menos industrializado"
"FRA","France",2005,34946.0372494703,29.8,63180854,153205010586.647,"Europe & Central Asia","High income",3875.12782115428,169.088722508646,70.102637832788,"Menos industrializado"
"FRA","France",2019,38705.2072940618,31.2,67382061,298901798952.664,"Europe & Central Asia","High income",3949.35604465166,172.327623537082,70.102637832788,"Menos industrializado"
"FRA","France",2007,36322.1685141004,32.4,64016890,196787484663.956,"Europe & Central Asia","High income",4015.28674049326,175.204467256431,70.102637832788,"Menos industrializado"
"FRA","France",2021,38030.8571685178,31.5,67842811,315752540478.94,"Europe & Central Asia","High income",3886.77802852834,169.597071851624,70.102637832788,"Menos industrializado"
"FRA","France",2009,35052.8510772683,32.7,64706436,194161149697.071,"Europe & Central Asia","High income",3596.74561072495,156.941692912959,70.102637832788,"Menos industrializado"
"FRA","France",1996,29683.7786067651,32,59754504,91049750466.2816,"Europe & Central Asia","High income",3165.98455632048,138.14570997838,70.102637832788,"Menos industrializado"
"FRA","France",2011,36269.9561530888,33.3,65340830,236833911049.476,"Europe & Central Asia","High income",3781.38136435753,164.998155861285,70.102637832788,"Menos industrializado"
"FRA","France",1999,32152.7207478734,32.5,60501986,106289799098.671,"Europe & Central Asia","High income",3577.99803264191,156.123654341203,70.102637832788,"Menos industrializado"
"FRA","France",2013,36256.086680981,32.5,65997932,268324092776.73,"Europe & Central Asia","High income",3723.47725399827,162.47154706268,70.102637832788,"Menos industrializado"
"FRA","France",2014,36444.3949089146,32.3,66312067,284720990501.725,"Europe & Central Asia","High income",3757.67124394501,163.963579930862,70.102637832788,"Menos industrializado"
"FRA","France",2015,36702.4323733379,32.7,66548272,253518615081.796,"Europe & Central Asia","High income",3757.58028572651,163.959611027208,70.102637832788,"Menos industrializado"
"FRA","France",2016,36920.5342846914,31.9,66724104,259174447851.771,"Europe & Central Asia","High income",3764.70115926077,164.270325786727,70.102637832788,"Menos industrializado"
"FRA","France",2017,37580.5979329356,31.6,66918020,275524469788.965,"Europe & Central Asia","High income",3829.12424620644,167.081385956727,70.102637832788,"Menos industrializado"
"FRA","France",2018,38062.4435961412,32.4,67158348,301583765543.665,"Europe & Central Asia","High income",3886.75434240406,169.596038322749,70.102637832788,"Menos industrializado"
"FRA","France",1991,28197.2359540607,NA,58554242,80654843522.3805,"Europe & Central Asia","High income",2998.57495556805,130.840899186751,70.102637832788,"Menos industrializado"
"FRA","France",2020,35709.2045925926,30.7,67601110,250391089450.043,"Europe & Central Asia","High income",3587.72877687501,156.548249138425,70.102637832788,"Menos industrializado"
"FRA","France",1993,28257.0962487817,NA,59103094,86181288172.4774,"Europe & Central Asia","High income",2932.02532354108,127.937048583054,70.102637832788,"Menos industrializado"
"FRA","France",2022,38868.3303330557,31.2,68184457,363169277716.008,"Europe & Central Asia","High income",3825.24135258431,166.911958378463,70.102637832788,"Menos industrializado"
"FRA","France",2010,35578.1968010183,33.7,65026211,201658281670.92,"Europe & Central Asia","High income",3660.24841421952,159.712597103525,70.102637832788,"Menos industrializado"
"FRA","France",1987,25308.620924146,NA,57266167,52321945162.1501,"Europe & Central Asia","High income",2700.68073339086,117.842475445558,70.102637832788,"Menos industrializado"
"FRA","France",2012,36161.2918253465,33.1,65657659,234313852176.009,"Europe & Central Asia","High income",3733.42171831099,162.905467398802,70.102637832788,"Menos industrializado"
"FRA","France",1985,24358.1382748825,NA,56665619,36539648673.8854,"Europe & Central Asia","High income",2742.80233178223,119.680424434786,70.102637832788,"Menos industrializado"
"FRA","France",1986,24813.0302579158,NA,56956002,44847023603.134,"Europe & Central Asia","High income",2714.64742127495,118.451902933113,70.102637832788,"Menos industrializado"
"FRA","France",1995,29379.6158424052,NA,59541294,92121393151.8022,"Europe & Central Asia","High income",3140.62297317309,137.039073528409,70.102637832788,"Menos industrializado"
"FRA","France",1988,26374.1221811161,NA,57598186,55449421826.6263,"Europe & Central Asia","High income",2805.63652507733,122.422154247189,70.102637832788,"Menos industrializado"
"FRA","France",1989,27372.0534763161,NA,57943062,60472611153.109,"Europe & Central Asia","High income",2914.6103166314,127.177155901641,70.102637832788,"Menos industrializado"
"FRA","France",1990,27992.9751471374,32.1,58261012,77669037038.127,"Europe & Central Asia","High income",3002.9241134221,131.03067190638,70.102637832788,"Menos industrializado"
"FRA","France",1992,28482.5194675509,NA,58846584,92337232506.967,"Europe & Central Asia","High income",3004.50616612961,131.099703763805,70.102637832788,"Menos industrializado"
"FRA","France",1994,28822.5006495069,NA,59324863,81821906803.5725,"Europe & Central Asia","High income",3016.35675822157,131.616796765708,70.102637832788,"Menos industrializado"
"FRA","France",1984,24102.0176176027,33.4,56383085,34749401646.4752,"Europe & Central Asia","High income",2725.64027686763,118.931569151796,70.102637832788,"Menos industrializado"
"DEU","Germany",1998,33477.9856458764,28.1,82047195,82110297545.7191,"Europe & Central Asia","High income",6068.7748867848,131.197542745925,92.49751366335,"Más industrializado"
"DEU","Germany",1973,20160.0583265478,NA,78936666,8084222376.36401,"Europe & Central Asia","High income",4972.35026113704,107.49453524035,92.49751366335,"Más industrializado"
"DEU","Germany",2013,40884.8926759028,31.4,80645605,283635860098.766,"Europe & Central Asia","High income",7989.0905886393,172.711803215257,92.49751366335,"Más industrializado"
"DEU","Germany",2014,41602.4661281668,30.8,80982500,310092130317.459,"Europe & Central Asia","High income",8395.51761288919,181.498127948316,92.49751366335,"Más industrializado"
"DEU","Germany",1972,19301.5232494296,NA,78688452,6447050309.46255,"Europe & Central Asia","High income",4703.07000067395,101.673111783093,92.49751366335,"Más industrializado"
"DEU","Germany",2012,40834.5088218456,30.9,80425823,262329411111.94,"Europe & Central Asia","High income",8008.19566563269,173.124825481244,92.49751366335,"Más industrializado"
"DEU","Germany",2017,43543.4807050551,31.3,82657002,328351288853.763,"Europe & Central Asia","High income",8952.34508505152,193.535878144028,92.49751366335,"Más industrializado"
"DEU","Germany",2018,43905.8550061973,31.9,82905782,363876990118.736,"Europe & Central Asia","High income",9018.04249077252,194.956154617644,92.49751366335,"Más industrializado"
"DEU","Germany",2019,44235.2658954682,32.2,83092962,366213965168.285,"Europe & Central Asia","High income",8870.92248943404,191.775647344848,92.49751366335,"Más industrializado"
"DEU","Germany",2020,42372.8726784255,32.5,83160871,333723626579.812,"Europe & Central Asia","High income",8157.13966973869,176.344764877579,92.49751366335,"Más industrializado"
"DEU","Germany",2021,44011.0194631674,33.6,83196078,411642420612.194,"Europe & Central Asia","High income",8859.56723368966,191.53016424839,92.49751366335,"Más industrializado"
"DEU","Germany",2022,44817.1316331389,33.7,83177813,441145802581.575,"Europe & Central Asia","High income",8872.92131694181,191.818858909337,92.49751366335,"Más industrializado"
"DEU","Germany",2023,44368.9920074881,NA,83287273,452572450958.733,"Europe & Central Asia","High income",8904.31369550128,192.49751366335,92.49751366335,"Más industrializado"
"DEU","Germany",1983,24449.3797993273,NA,78128282,29253321330.8505,"Europe & Central Asia","High income",5365.95174299872,116.003591549862,92.49751366335,"Más industrializado"
"DEU","Germany",1984,25226.6224585486,NA,77858685,28327890127.153,"Europe & Central Asia","High income",5569.35559932906,120.400868864217,92.49751366335,"Más industrializado"
"DEU","Germany",1985,25871.6378172177,NA,77684873,30038546006.2267,"Europe & Central Asia","High income",5832.4012071389,126.087508757535,92.49751366335,"Más industrializado"
"DEU","Germany",1986,26451.3009266847,NA,77720436,38393586092.8402,"Europe & Central Asia","High income",5822.45086008466,125.872397617752,92.49751366335,"Más industrializado"
"DEU","Germany",2015,41929.7549110722,31.4,81686611,286648345622.338,"Europe & Central Asia","High income",8405.21655690449,181.707804142569,92.49751366335,"Más industrializado"
"DEU","Germany",2016,42516.9337063103,31.3,82348669,299174413957.442,"Europe & Central Asia","High income",8669.72724839984,187.42611688305,92.49751366335,"Más industrializado"
"DEU","Germany",1989,28522.1322159262,NA,78751283,50137247467.2847,"Europe & Central Asia","High income",6190.54008866018,133.829918402633,92.49751366335,"Más industrializado"
"DEU","Germany",1990,29763.3124657124,NA,79433029,61330285662.325,"Europe & Central Asia","High income",6397.58298013636,138.3058660381,92.49751366335,"Más industrializado"
"DEU","Germany",1991,31056.5938822126,29.3,80013896,60168574063.2266,"Europe & Central Asia","High income",6587.30469714599,142.40735662583,92.49751366335,"Más industrializado"
"DEU","Germany",1992,31441.9743477578,29,80624598,65269110771.9016,"Europe & Central Asia","High income",6337.1696671199,136.999823490013,92.49751366335,"Más industrializado"
"DEU","Germany",1993,30932.0193060317,28.4,81156363,61043592863.8064,"Europe & Central Asia","High income",5823.39452305553,125.892798154148,92.49751366335,"Más industrializado"
"DEU","Germany",1994,31625.3939679554,29.1,81438348,62285723237.9089,"Europe & Central Asia","High income",5971.3143155135,129.090595676055,92.49751366335,"Más industrializado"
"DEU","Germany",1995,32007.145402934,28.7,81678051,74800423598.8199,"Europe & Central Asia","High income",5927.62697918936,128.146142918824,92.49751366335,"Más industrializado"
"DEU","Germany",1996,32245.8608379557,28.3,81914831,75518642235.7021,"Europe & Central Asia","High income",5750.04950857316,124.307192187167,92.49751366335,"Más industrializado"
"DEU","Germany",2011,40722.4849268242,30.4,80274983,261380144957.966,"Europe & Central Asia","High income",8154.88342050035,176.295988252739,92.49751366335,"Más industrializado"
"DEU","Germany",1971,18594.4728854164,NA,78312842,5526248183.7171,"Europe & Central Asia","High income",4593.03812195341,99.2943924565138,92.49751366335,"Más industrializado"
"DEU","Germany",1976,21323.1366430529,NA,78336950,16349314011.6798,"Europe & Central Asia","High income",5118.72707052947,110.658975850776,92.49751366335,"Más industrializado"
"DEU","Germany",1987,26781.0162993047,NA,77839920,46131470394.9169,"Europe & Central Asia","High income",5722.6708424205,123.715307698139,92.49751366335,"Más industrializado"
"DEU","Germany",1988,27665.556776457,NA,78144619,47331790490.4491,"Europe & Central Asia","High income",5921.738911117,128.018851978391,92.49751366335,"Más industrializado"
"DEU","Germany",1975,20230.6392028525,NA,78673554,11343063972.9113,"Europe & Central Asia","High income",4782.44715446151,103.389123288112,92.49751366335,"Más industrializado"
"DEU","Germany",1980,23989.8611451039,NA,78288576,31465144530.628,"Europe & Central Asia","High income",5519.78170682472,119.329157851327,92.49751366335,"Más industrializado"
"DEU","Germany",1977,22086.8113636946,NA,78159814,18605047062.2874,"Europe & Central Asia","High income",5270.91814274673,113.94911184614,92.49751366335,"Más industrializado"
"DEU","Germany",1978,22771.1009028119,NA,78091820,23143346007.495,"Europe & Central Asia","High income",5321.25155913147,115.037242592605,92.49751366335,"Más industrializado"
"DEU","Germany",1979,23705.7023334262,NA,78126350,26847732617.2284,"Europe & Central Asia","High income",5573.43147959062,120.488983102234,92.49751366335,"Más industrializado"
"DEU","Germany",1997,32795.7833455165,28.2,82034771,77323595278.2975,"Europe & Central Asia","High income",5971.40336940934,129.092520883783,92.49751366335,"Más industrializado"
"DEU","Germany",1981,24080.1212028372,NA,78407907,29497073667.2548,"Europe & Central Asia","High income",5434.25028101843,117.480100487578,92.49751366335,"Más industrializado"
"DEU","Germany",1982,24007.8669264184,NA,78333366,30677717690.1007,"Europe & Central Asia","High income",5316.55927047635,114.935802556866,92.49751366335,"Más industrializado"
"DEU","Germany",2010,38526.7371042695,30.2,81776930,235453057677.921,"Europe & Central Asia","High income",7479.91209491757,161.704150362483,92.49751366335,"Más industrializado"
"DEU","Germany",2002,35477.5151544301,29.9,82488495,99397216348.7554,"Europe & Central Asia","High income",6471.07336954128,139.894614786445,92.49751366335,"Más industrializado"
"DEU","Germany",2003,35270.0227284267,29.9,82534176,120436954898.114,"Europe & Central Asia","High income",6540.77093160993,141.401368463979,92.49751366335,"Más industrializado"
"DEU","Germany",2004,35687.6378708542,30.1,82516260,152153467398.917,"Europe & Central Asia","High income",6798.21817692046,146.966980404042,92.49751366335,"Más industrializado"
"DEU","Germany",1974,20331.5720957886,NA,78967433,9028328399.38977,"Europe & Central Asia","High income",5013.74502966157,108.389426221523,92.49751366335,"Más industrializado"
"DEU","Germany",2006,37459.261328042,31,82376451,184885569567.769,"Europe & Central Asia","High income",7543.77817410533,163.084836384055,92.49751366335,"Más industrializado"
"DEU","Germany",2007,38593.0749910508,31.2,82266372,214873160212.784,"Europe & Central Asia","High income",7923.56301660197,171.295198283655,92.49751366335,"Más industrializado"
"DEU","Germany",2008,39009.8477636357,30.6,82110097,244689704711.281,"Europe & Central Asia","High income",7777.90338244581,168.146261894504,92.49751366335,"Más industrializado"
"DEU","Germany",2005,36024.0947047021,31.6,82469422,162694880545.044,"Europe & Central Asia","High income",6912.60945218491,149.439943152908,92.49751366335,"Más industrializado"
"DEU","Germany",1999,34168.8308210083,29,82100243,80635745919.3417,"Europe & Central Asia","High income",6162.05135495946,133.214035967182,92.49751366335,"Más industrializado"
"DEU","Germany",1970,18062.7681725054,NA,78169289,NA,"Europe & Central Asia","High income",4625.67724956365,100,92.49751366335,"Más industrializado"
"DEU","Germany",2001,35618.5143698493,29.9,82349925,83126002342.577,"Europe & Central Asia","High income",6674.01915456689,144.281989306462,92.49751366335,"Más industrializado"
"DEU","Germany",2009,36940.4078672661,30.4,81902307,226918170909.995,"Europe & Central Asia","High income",6250.6491118927,135.12938267542,92.49751366335,"Más industrializado"
"DEU","Germany",2000,35104.1308467844,28.7,82211508,81707766690.3891,"Europe & Central Asia","High income",6587.59142546951,142.41355524947,92.49751366335,"Más industrializado"
"IDN","Indonesia",1985,1195.12311547851,NA,166776185,8.44e+08,"East Asia & Pacific","Upper middle income",167.291541812647,510.834996907217,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2021,3850.68877253903,35.5,276758053,13951271376.2089,"East Asia & Pacific","Upper middle income",770.958053432346,2354.16776349499,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1986,1240.06475649342,NA,170175065,8.44e+08,"East Asia & Pacific","Upper middle income",179.176057095871,547.12509419587,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1984,1191.59058771764,32.3,163251124,5.7e+08,"East Asia & Pacific","Upper middle income",153.695678593988,469.319193597611,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1988,1324.37572952378,NA,176855065,1.369e+09,"East Asia & Pacific","Upper middle income",213.571569222803,652.153902829009,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1972,724.833992058908,NA,122039841,NA,"East Asia & Pacific","Upper middle income",40.2432434749703,122.885215434835,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1990,1470.91822258528,31.1,183501098,2.488e+09,"East Asia & Pacific","Upper middle income",256.422235294488,783.001043294221,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1991,1544.99580894527,NA,186778238,2.822e+09,"East Asia & Pacific","Upper middle income",278.544481274153,850.552680000751,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1992,1617.10954872218,NA,190043744,3.391e+09,"East Asia & Pacific","Upper middle income",301.610580089804,920.986429307401,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1993,1693.1074260189,31.8,193305168,3.959e+09,"East Asia & Pacific","Upper middle income",330.244638655687,1008.42228566005,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1994,1790.32729962455,NA,196591828,4.797e+09,"East Asia & Pacific","Upper middle income",364.849104378351,1114.08914693036,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1995,1905.54236111238,NA,199888057,5.469e+09,"East Asia & Pacific","Upper middle income",397.836495787045,1214.81817247254,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1996,2020.99148132509,34.2,203204348,6.599e+09,"East Asia & Pacific","Upper middle income",436.68943569576,1333.45801058422,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1997,2081.8416693962,NA,206536095,6.941e+09,"East Asia & Pacific","Upper middle income",452.184600164397,1380.77344690363,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1970,667.649761220022,NA,115657495,NA,"East Asia & Pacific","Upper middle income",32.7486454188713,100,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1973,763.256635953719,NA,125288515,NA,"East Asia & Pacific","Upper middle income",45.1789455448623,137.956684824674,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1987,1276.13231995892,30.4,173511154,1.065e+09,"East Asia & Pacific","Upper middle income",194.374963296889,593.535887700813,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1975,819.538910861999,NA,131843848,NA,"East Asia & Pacific","Upper middle income",56.0169933921276,171.051329530253,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1989,1396.699709074,NA,180201630,1.875e+09,"East Asia & Pacific","Upper middle income",233.255114586423,712.258817434967,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1977,906.717766390934,NA,138533541,NA,"East Asia & Pacific","Upper middle income",66.5190988911557,203.120153644048,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1978,944.755242951634,NA,141953163,NA,"East Asia & Pacific","Upper middle income",75.8409300689173,231.584937632914,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1979,989.678300355954,NA,145434834,NA,"East Asia & Pacific","Upper middle income",83.5511261011793,255.128494728619,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1980,1061.791789401,NA,148950540,NA,"East Asia & Pacific","Upper middle income",99.7105908235132,304.472412669793,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1981,1119.39911020788,NA,152485035,4.49e+08,"East Asia & Pacific","Upper middle income",107.285483163,327.602811630116,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1982,1118.38320739334,NA,156052152,5.04e+08,"East Asia & Pacific","Upper middle income",106.121598134127,324.048817216038,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1983,1139.00630123248,NA,159651381,5.46e+08,"East Asia & Pacific","Upper middle income",128.753015744634,393.155240767426,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2020,3739.44906563161,35.3,274814866,15015985674.1976,"East Asia & Pacific","Upper middle income",750.957035765634,2293.09342771441,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2008,2464.60193418272,32.6,240157903,13845460473.6188,"East Asia & Pacific","Upper middle income",551.133987711926,1682.92147862194,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2022,4024.91225288391,35.5,278830529,23207563052.2303,"East Asia & Pacific","Upper middle income",802.665279332734,2450.98772503794,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2023,4192.65167890692,36.1,281190067,33606816998.1716,"East Asia & Pacific","Upper middle income",832.85920391029,2543.18672805428,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1974,800.65408027571,NA,128555045,NA,"East Asia & Pacific","Upper middle income",51.1465230456001,156.179049213825,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1976,854.39856737846,NA,135173655,NA,"East Asia & Pacific","Upper middle income",59.9228911681689,182.97822826479,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2012,2930.518445323,37.1,252698525,23660062832.5735,"East Asia & Pacific","Upper middle income",627.421287160089,1915.86943256755,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2013,3055.24246006469,38.9,255852467,22943904589.5417,"East Asia & Pacific","Upper middle income",646.76047602764,1974.92283346457,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2014,3170.72103011429,38.8,258877399,23530927575.0821,"East Asia & Pacific","Upper middle income",668.889566426175,2042.49537002446,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2015,3288.22269725538,38.2,261799249,22220881444.5364,"East Asia & Pacific","Upper middle income",690.059425529949,2107.13883491591,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2016,3416.81005170972,36.9,264627418,23323541061.0593,"East Asia & Pacific","Upper middle income",711.743080745643,2173.3512077892,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2017,3553.51999262321,36.4,267346658,25327655425.0321,"East Asia & Pacific","Upper middle income",734.749770327322,2243.60354735138,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2018,3701.32155461912,36.3,269951846,31206848719.3763,"East Asia & Pacific","Upper middle income",758.759220921475,2316.91787924835,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2019,3850.90321738979,35.4,272489381,31641319125.1505,"East Asia & Pacific","Upper middle income",780.241029260755,2382.51390028836,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2003,1991.91820506473,29.3,225048008,5292886374.14,"East Asia & Pacific","Upper middle income",465.811168980345,1422.3830116403,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1971,695.446971500357,NA,118833702,NA,"East Asia & Pacific","Upper middle income",35.9048871348966,109.637777916172,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2011,2799.62468790318,37.9,249470032,21888154371.1066,"East Asia & Pacific","Upper middle income",601.725382836977,1837.40541063795,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1998,1780.20049544892,30.9,209826788,4.479e+09,"East Asia & Pacific","Upper middle income",394.170329738481,1203.62330929066,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2007,2355.1528565328,33.2,237062337,10964374107.6458,"East Asia & Pacific","Upper middle income",538.631714673677,1644.74502008957,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2000,1828.10265968361,30.3,216077790,5214141117.00854,"East Asia & Pacific","Upper middle income",423.475342275378,1293.10796479952,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2001,1868.59172307292,31.2,219097902,5500453700,"East Asia & Pacific","Upper middle income",431.421567643385,1317.37225196734,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2002,1926.37435868149,30.2,222088495,6662903965,"East Asia & Pacific","Upper middle income",448.119183211455,1368.35944656577,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2004,2065.70617470842,30.4,227926649,12729428769.0248,"East Asia & Pacific","Upper middle income",489.285103514951,1494.06211236146,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2005,2155.4478015921,29.9,230871650,12997157822.5465,"East Asia & Pacific","Upper middle income",505.254754866286,1542.82642351715,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2006,2244.0802226202,31.5,233951652,9149086941.62606,"East Asia & Pacific","Upper middle income",521.464904124994,1592.32510980287,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2009,2546.21969707767,33.4,243220028,12055619119.5976,"East Asia & Pacific","Upper middle income",555.923809627877,1697.54749400269,2443.18672805428,"Más industrializado"
"IDN","Indonesia",2010,2670.8129098953,34.6,246305322,16670487601.212,"East Asia & Pacific","Upper middle income",573.555128727324,1751.38580967631,2443.18672805428,"Más industrializado"
"IDN","Indonesia",1999,1767.51466729756,30.8,213004668,4598583513.05209,"East Asia & Pacific","Upper middle income",405.324788935173,1237.68413548368,2443.18672805428,"Más industrializado"
"KOR","Korea, Rep.",1971,2170.9646968132,NA,32882704,NA,"East Asia & Pacific","High income",199.099121641896,114.848150912883,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1997,15682.2717905189,NA,45953580,28253600000,"East Asia & Pacific","High income",3396.95145684976,1959.4942978288,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1970,2001.04656436772,NA,32240827,NA,"East Asia & Pacific","High income",173.358578313482,100,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1995,13924.3044000347,NA,45092991,24424600000,"East Asia & Pacific","High income",2976.91071214698,1717.19838793548,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",1996,14894.3278834104,NA,45524681,24970200000,"East Asia & Pacific","High income",3220.76806751345,1857.86483648324,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",2001,18460.4288193829,NA,47370164,30776600000,"East Asia & Pacific","High income",4385.17498403134,2529.54023198188,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",2002,19775.3800655139,NA,47644736,31023100000,"East Asia & Pacific","High income",4764.57670196346,2748.39396372283,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",2003,20278.0406421178,NA,47892330,35760500000,"East Asia & Pacific","High income",4969.8026797385,2866.77632459103,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",2004,21244.8136800528,NA,48082519,45284600000,"East Asia & Pacific","High income",5452.64157572641,3145.29666127423,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",2005,22123.7613066851,NA,48184561,50537700000,"East Asia & Pacific","High income",5707.23919330907,3292.15851262275,5639.12585346763,"Más industrializado"
"KOR","Korea, Rep.",2006,23162.1860111297,31.7,48438292,5.7012e+10,"East Asia & Pacific","High income",6127.73292669002,3534.71572408105,5639.12585346763,"Más industrializado"
